date,brent,crude,gasoline,heating,gas,natural
2014-09-04,101.83,94.45,2.5999,2.8363,863.75,3.819
2014-09-05,100.82,93.29,2.5834,2.8192,851.75,3.793
2014-09-08,100.2,92.66,2.5619,2.8094,847.25,3.8760000000000003
2014-09-09,99.16,92.75,2.5484,2.7915,847.0,3.984
2014-09-10,98.04,91.67,2.5265,2.7533,831.0,3.9539999999999997
2014-09-11,98.08,92.83,2.5241,2.7561,831.0,3.823
2014-09-12,97.11,92.27,2.5188,2.7405,832.25,3.8569999999999998
2014-09-15,96.65,92.92,2.5308,2.7396,831.5,3.931
2014-09-16,99.05,94.88,2.5588,2.7563,834.75,3.995
2014-09-17,98.97,94.42,2.5692,2.7451,834.75,4.013
2014-09-18,97.7,93.07,2.561,2.7123,824.0,3.91
2014-09-19,98.39,92.41,2.6114,2.7166,823.25,3.8369999999999997
2014-09-22,96.97,91.52,2.5847,2.6871,815.0,3.85
2014-09-23,96.85,91.56,2.6287,2.6832,811.5,3.8160000000000003
2014-09-24,96.95,92.8,2.6638,2.6889,806.75,3.911
2014-09-25,97.0,92.53,2.718,2.6958,813.75,3.971
2014-09-26,97.0,93.54,2.6619,2.7005,812.75,3.984
2014-09-29,97.2,94.57,2.6963,2.7041,815.0,4.154
2014-09-30,94.67,91.16,2.5869,2.6472,805.5,4.121
2014-10-01,94.16,90.73,2.4497,2.6556,808.25,4.023
2014-10-02,93.42,91.01,2.4091,2.638,785.75,3.932
2014-10-03,92.31,89.74,2.3785,2.6163,778.25,4.039
2014-10-06,92.79,90.34,2.4132,2.6213,778.75,3.898
2014-10-07,92.11,88.85,2.3683,2.6073,777.0,3.957
2014-10-08,91.38,87.31,2.3184,2.5759,769.25,3.855
2014-10-09,90.05,85.77,2.2749,2.5366,766.25,3.845
2014-10-10,90.21,85.82,2.2575,2.5602,766.25,3.859
2014-10-13,88.89,85.74,2.2553,2.5568,760.5,3.9160000000000004
2014-10-14,85.04,81.84,2.1802,2.4722,746.25,3.8160000000000003
2014-10-15,83.78,81.78,2.1487,2.4586,732.75,3.8
2014-10-16,84.47,82.7,2.2109,2.4703,726.25,3.7960000000000003
2014-10-17,86.16,82.75,2.2327,2.4976,735.0,3.766
2014-10-20,85.4,82.71,2.2002,2.4856,731.5,3.67
2014-10-21,86.22,82.81,2.2134,2.5132,735.75,3.7110000000000003
2014-10-22,84.71,80.52,2.1556,2.4734,741.75,3.659
2014-10-23,86.83,82.09,2.2069,2.499,741.5,3.622
2014-10-24,86.13,81.01,2.1817,2.4819,735.5,3.623
2014-10-27,85.83,81.0,2.1702,2.4753,737.75,3.5610000000000004
2014-10-28,86.03,81.42,2.1961,2.4931,739.75,3.6489999999999996
2014-10-29,87.12,82.2,2.2207,2.535,757.0,3.728
2014-10-30,86.24,81.12,2.1958,2.5128,746.5,3.827
2014-10-31,85.86,80.54,2.1695,2.5145,741.75,3.873
2014-11-03,84.78,78.78,2.1176,2.4899,746.5,4.046
2014-11-04,82.82,77.19,2.078,2.4427,726.25,4.129
2014-11-05,82.95,78.68,2.0867,2.4387,729.5,4.194
2014-11-06,82.86,77.91,2.1301,2.4587,724.75,4.404
2014-11-07,83.39,78.65,2.1352,2.4995,740.75,4.412
2014-11-10,82.34,77.4,2.1011,2.4693,742.5,4.255
2014-11-11,81.67,77.94,2.1036,2.4687,725.0,4.247
2014-11-12,80.38,77.18,2.107,2.4469,725.0,4.185
2014-11-13,77.92,74.21,2.0016,2.3621,705.0,3.977
2014-11-14,79.41,75.82,2.0425,2.4161,698.0,4.02
2014-11-17,79.31,75.64,2.0263,2.4039,697.75,4.341
2014-11-18,78.47,74.61,2.0432,2.3813,698.0,4.244
2014-11-19,78.1,74.58,2.0438,2.359,697.5,4.371
2014-11-20,79.33,75.58,2.0276,2.38,695.75,4.489
2014-11-21,80.36,76.51,2.0565,2.4045,704.25,4.266
2014-11-24,79.68,75.78,2.0334,2.3955,706.75,4.151
2014-11-25,78.33,74.09,2.0318,2.3948,694.25,4.282
2014-11-26,77.75,73.69,2.0351,2.3965,694.75,4.355
2014-11-27,72.58,68.55,2.0351,2.2206,643.25,4.192
2014-11-28,70.15,66.15,1.9039,2.2308,656.75,4.088
2014-12-01,72.54,69.0,1.881,2.2124,646.75,4.007
2014-12-02,70.54,66.88,1.8116,2.1544,641.0,3.8739999999999997
2014-12-03,69.92,67.38,1.807,2.1334,634.0,3.805
2014-12-04,69.64,66.81,1.7948,2.1177,622.0,3.6489999999999996
2014-12-05,69.07,65.84,1.7734,2.1078,618.5,3.802
2014-12-08,66.19,63.05,1.7066,2.0549,601.5,3.595
2014-12-09,66.84,63.82,1.7236,2.084,604.0,3.6519999999999997
2014-12-10,64.24,60.94,1.6418,2.0464,581.75,3.7060000000000004
2014-12-11,63.68,59.95,1.6244,2.0614,581.75,3.634
2014-12-12,61.85,57.81,1.5973,2.016,566.0,3.795
2014-12-15,61.06,55.91,1.5764,2.0017,555.75,3.719
2014-12-16,59.86,55.93,1.541,1.96,551.0,3.6189999999999998
2014-12-17,61.18,56.47,1.5662,2.0085,548.0,3.702
2014-12-18,59.27,54.11,1.5272,1.9387,544.25,3.642
2014-12-19,61.38,56.52,1.5595,1.9622,548.75,3.464
2014-12-22,60.11,55.26,1.535,1.9514,548.0,3.1439999999999997
2014-12-23,61.69,57.12,1.5704,1.9907,550.5,3.1710000000000003
2014-12-24,60.24,55.84,1.5127,1.9236,543.75,3.03
2014-12-25,60.24,55.92,1.5127,1.9268,543.75,3.092
2014-12-26,59.45,54.73,1.5087,1.9079,539.0,3.0069999999999997
2014-12-29,57.88,53.61,1.4528,1.8491,535.25,3.1889999999999996
2014-12-30,57.9,54.12,1.4537,1.8688,525.75,3.094
2014-12-31,57.33,53.27,1.4353,1.8466,512.25,2.889
2015-01-01,57.33,54.56,1.4353,1.8704,512.25,2.841
2015-01-02,56.42,52.69,1.4334,1.7957,519.25,3.003
2015-01-05,53.11,50.04,1.3814,1.7492,495.5,2.8819999999999997
2015-01-06,51.1,47.93,1.3543,1.7262,487.5,2.938
2015-01-07,51.15,48.65,1.3376,1.6999,477.5,2.8710000000000004
2015-01-08,50.96,48.79,1.3409,1.711,479.75,2.927
2015-01-09,50.11,48.36,1.3232,1.703,469.0,2.946
2015-01-12,47.43,46.07,1.2745,1.6541,469.0,2.795
2015-01-13,46.59,45.89,1.2685,1.633,458.25,2.943
2015-01-14,48.69,48.48,1.3507,1.6552,458.5,3.233
2015-01-15,47.67,46.25,1.2994,1.6233,473.0,3.158
2015-01-16,50.17,48.69,1.3588,1.6656,472.25,3.127
2015-01-18,50.17,48.85,1.3588,1.6588,472.25,2.99
2015-01-19,48.84,47.78,1.3588,1.6458,473.5,2.97
2015-01-20,47.99,46.39,1.3128,1.6266,474.25,2.8310000000000004
2015-01-21,49.03,47.78,1.3255,1.6464,470.5,2.9739999999999998
2015-01-22,48.52,46.31,1.3308,1.6379,474.25,2.835
2015-01-23,48.79,45.59,1.3479,1.6467,477.0,2.986
2015-01-26,48.16,45.15,1.3167,1.6398,475.25,2.8810000000000002
2015-01-27,49.6,46.23,1.3501,1.6628,475.25,2.9810000000000003
2015-01-28,48.47,44.45,1.345,1.6318,478.5,2.866
2015-01-29,49.13,44.53,1.3537,1.6184,473.5,2.719
2015-01-30,52.99,48.24,1.4152,1.6863,478.25,2.6910000000000003
2015-02-02,54.75,49.57,1.5446,1.7575,512.25,2.68
2015-02-03,57.91,53.05,1.6013,1.8465,536.75,2.7539999999999996
2015-02-04,54.16,48.45,1.4817,1.7666,535.75,2.662
2015-02-05,56.57,50.48,1.5248,1.8059,543.75,2.6
2015-02-06,57.8,51.69,1.5591,1.8391,554.5,2.5789999999999997
2015-02-09,58.34,52.86,1.5782,1.8729,570.0,2.597
2015-02-10,56.43,50.02,1.5523,1.8327,557.0,2.677
2015-02-11,54.66,48.84,1.5432,1.8141,550.25,2.7969999999999997
2015-02-12,57.05,51.21,1.5955,1.9137,550.25,2.713
2015-02-13,61.52,52.78,1.6262,1.9714,583.5,2.804
2015-02-15,61.52,54.06,1.6262,1.9866,583.5,2.8280000000000003
2015-02-16,61.4,53.61,1.6262,1.9901,585.75,2.8480000000000003
2015-02-17,62.53,53.53,1.5901,1.9774,576.75,2.759
2015-02-18,60.53,52.14,1.5736,1.9594,577.5,2.8310000000000004
2015-02-19,60.21,51.16,1.6162,1.9938,568.25,2.8339999999999996
2015-02-20,60.22,50.34,1.6407,2.1118,581.5,2.951
2015-02-23,58.9,49.45,1.6462,2.2179,580.0,2.8789999999999996
2015-02-24,58.66,49.28,1.6202,2.0289,579.25,2.9019999999999997
2015-02-25,61.63,50.99,1.7187,2.1036,579.75,2.8939999999999997
2015-02-26,60.05,48.17,1.7076,2.1358,585.75,2.697
2015-02-27,62.58,49.76,1.7676,2.2989,593.75,2.734
2015-03-02,59.54,49.59,1.8973,1.8873,584.5,2.698
2015-03-03,61.02,50.52,1.9499,1.9395,585.25,2.7119999999999997
2015-03-04,60.55,51.53,1.9257,1.9013,577.25,2.7689999999999997
2015-03-05,60.48,50.76,1.8873,1.8773,581.0,2.841
2015-03-06,59.73,49.61,1.8819,1.869,582.25,2.839
2015-03-09,58.53,50.0,1.8747,1.8398,575.75,2.678
2015-03-10,56.39,48.29,1.8183,1.8135,561.25,2.7319999999999998
2015-03-11,57.54,48.17,1.8264,1.8204,557.5,2.824
2015-03-12,57.08,47.05,1.8095,1.7791,557.5,2.734
2015-03-13,54.67,44.84,1.7623,1.713,523.75,2.727
2015-03-16,53.44,43.88,1.7286,1.6986,509.75,2.716
2015-03-17,53.51,43.46,1.7301,1.6939,509.0,2.855
2015-03-18,55.91,44.66,1.7991,1.7725,518.5,2.92
2015-03-19,54.43,43.96,1.7743,1.7223,520.75,2.813
2015-03-20,55.32,45.72,1.7978,1.7343,525.75,2.786
2015-03-23,55.92,47.45,1.8039,1.7307,527.75,2.733
2015-03-24,55.11,47.51,1.7997,1.7065,523.25,2.786
2015-03-25,56.48,49.21,1.8365,1.7283,524.5,2.7230000000000003
2015-03-26,59.19,51.43,1.8817,1.7876,545.5,2.6719999999999997
2015-03-27,56.41,48.87,1.798,1.7275,541.0,2.59
2015-03-30,56.29,48.68,1.8006,1.7312,527.5,2.6439999999999997
2015-03-31,55.11,47.6,1.78,1.7179,526.5,2.64
2015-04-01,57.1,50.09,1.8312,1.7469,533.75,2.605
2015-04-02,54.95,49.14,1.7613,1.6825,514.0,2.713
2015-04-03,54.95,49.14,1.7613,1.7643,514.0,2.713
2015-04-06,58.12,52.14,1.8425,1.7643,538.75,2.65
2015-04-07,59.1,53.98,1.8609,1.7838,540.5,2.68
2015-04-08,55.55,50.42,1.7392,1.6981,529.0,2.6189999999999998
2015-04-09,56.57,50.79,1.7592,1.7268,528.25,2.528
2015-04-10,57.87,51.64,1.8073,1.7661,528.25,2.511
2015-04-13,57.93,51.91,1.8046,1.7833,542.75,2.511
2015-04-14,58.43,53.29,1.836,1.8017,545.75,2.53
2015-04-15,60.32,56.39,1.936,1.8888,560.75,2.61
2015-04-16,63.98,56.71,1.9354,1.908,572.25,2.6839999999999997
2015-04-17,63.45,55.74,1.9299,1.8824,577.75,2.634
2015-04-20,63.45,56.38,1.9315,1.8771,574.0,2.536
2015-04-21,62.08,55.26,1.8881,1.8532,569.75,2.575
2015-04-22,62.73,56.16,1.9245,1.8708,571.0,2.6060000000000003
2015-04-23,64.85,57.74,1.9956,1.9239,585.75,2.531
2015-04-24,65.28,57.15,2.0079,1.9283,587.25,2.531
2015-04-27,64.83,56.99,2.009,1.9214,584.75,2.49
2015-04-28,64.64,57.06,2.0018,1.9166,586.5,2.517
2015-04-29,65.84,58.58,2.0179,1.9481,593.75,2.6060000000000003
2015-04-30,66.78,59.63,2.0497,1.9763,599.25,2.7510000000000003
2015-05-01,66.46,59.15,2.0453,1.9822,599.75,2.7760000000000002
2015-05-04,66.45,58.93,2.0339,1.9787,604.0,2.821
2015-05-05,67.52,60.4,2.0634,2.0145,618.5,2.78
2015-05-06,67.77,60.93,2.0366,2.0161,621.0,2.7760000000000002
2015-05-07,65.54,58.94,1.9903,1.9617,606.0,2.734
2015-05-08,65.39,59.39,1.9918,1.9537,595.75,2.88
2015-05-11,64.91,59.25,1.9864,1.9454,590.0,2.802
2015-05-12,66.86,60.75,2.0393,1.9989,590.0,2.897
2015-05-13,66.81,60.5,2.0405,2.0051,614.5,2.935
2015-05-14,66.59,59.88,2.0575,2.0056,614.25,3.008
2015-05-15,66.81,59.69,2.0568,2.0048,611.0,3.016
2015-05-18,66.27,59.43,2.0411,1.9868,608.75,3.01
2015-05-19,64.02,57.26,1.995,1.9292,593.25,2.948
2015-05-20,65.03,58.98,2.0411,1.946,592.75,2.915
2015-05-21,66.54,60.72,2.0824,1.9859,609.5,2.949
2015-05-22,65.37,59.72,2.0539,1.9525,599.5,2.887
2015-05-24,65.37,59.92,2.0539,1.963,599.5,2.872
2015-05-25,65.52,59.85,2.0539,1.9558,606.0,2.873
2015-05-26,63.72,58.03,1.9983,1.9002,585.25,2.822
2015-05-27,62.06,57.51,1.9445,1.8566,576.25,2.815
2015-05-28,62.58,57.68,1.9851,1.8704,570.75,2.7060000000000004
2015-05-29,65.56,60.3,2.0858,1.9553,593.0,2.642
2015-06-01,64.88,60.2,2.0422,1.9264,589.75,2.6489999999999996
2015-06-02,65.49,61.26,2.0648,1.9455,596.0,2.698
2015-06-03,63.8,59.64,2.0453,1.8918,585.5,2.634
2015-06-04,62.03,58.0,1.9806,1.8439,567.0,2.6260000000000003
2015-06-05,63.31,59.13,2.03,1.8696,566.75,2.59
2015-06-08,62.69,58.14,2.0075,1.8548,571.75,2.705
2015-06-09,64.88,60.14,2.0771,1.9179,587.5,2.846
2015-06-10,65.7,61.43,2.1464,1.9459,595.0,2.891
2015-06-11,65.11,60.77,2.1381,1.921,595.0,2.825
2015-06-12,63.87,59.96,2.1211,1.8892,585.25,2.75
2015-06-15,62.61,59.52,2.0991,1.8703,576.0,2.889
2015-06-16,63.7,59.97,2.1245,1.8849,577.75,2.8939999999999997
2015-06-17,63.87,59.92,2.1005,1.9098,585.5,2.855
2015-06-18,64.26,60.45,2.1101,1.9152,588.0,2.7769999999999997
2015-06-19,63.02,59.61,2.0586,1.8669,571.0,2.8160000000000003
2015-06-21,63.02,59.61,2.0524,1.8669,571.0,2.8160000000000003
2015-06-22,63.34,59.68,2.0297,1.8694,570.25,2.733
2015-06-23,64.45,61.01,2.0766,1.9112,583.25,2.7260000000000004
2015-06-24,63.49,60.27,2.0555,1.8761,581.0,2.759
2015-06-25,63.2,59.7,2.0368,1.8623,570.25,2.85
2015-06-26,63.26,59.63,2.0485,1.8628,574.0,2.773
2015-06-28,63.26,59.63,2.0004,1.8628,574.0,2.773
2015-06-29,62.01,58.33,2.0303,1.8366,564.5,2.805
2015-06-30,63.59,59.47,2.0896,1.8866,573.75,2.832
2015-07-01,62.01,56.96,2.0068,1.8393,572.25,2.783
2015-07-02,62.07,56.93,2.0343,1.8399,574.25,2.822
2015-07-03,60.32,55.52,2.0011,1.7996,555.0,2.7760000000000002
2015-07-05,60.32,55.52,1.9855,1.7996,555.0,2.7760000000000002
2015-07-06,56.54,52.53,1.9237,1.7089,536.25,2.7560000000000002
2015-07-07,56.85,52.33,1.9494,1.7113,518.0,2.716
2015-07-08,57.05,51.65,1.999,1.7152,524.25,2.685
2015-07-09,58.61,52.78,2.0451,1.736,536.75,2.7260000000000004
2015-07-10,58.73,52.74,2.0165,1.7399,536.75,2.77
2015-07-12,58.73,52.74,2.0078,1.7399,536.75,2.77
2015-07-13,57.85,52.2,1.9396,1.7187,536.75,2.864
2015-07-14,58.51,53.04,1.9307,1.7253,529.25,2.84
2015-07-15,57.05,51.41,1.8589,1.6693,523.5,2.918
2015-07-16,57.51,50.91,1.8967,1.6662,519.75,2.8539999999999996
2015-07-17,57.1,50.89,1.9286,1.6641,511.75,2.87
2015-07-19,57.1,50.89,1.941,1.6641,511.75,2.87
2015-07-20,56.65,50.15,1.9303,1.6584,511.25,2.823
2015-07-21,57.04,50.36,1.9209,1.6784,511.25,2.8819999999999997
2015-07-22,56.13,49.19,1.8676,1.6717,514.5,2.897
2015-07-23,55.27,48.45,1.8521,1.6546,510.75,2.8160000000000003
2015-07-24,54.62,48.14,1.8282,1.6302,500.5,2.7760000000000002
2015-07-26,54.62,48.14,1.7814,1.6302,500.5,2.7760000000000002
2015-07-27,53.47,47.39,1.8204,1.5956,490.25,2.7889999999999997
2015-07-28,53.3,47.98,1.8032,1.6044,495.5,2.821
2015-07-29,53.38,48.79,1.8224,1.5983,495.75,2.886
2015-07-30,53.31,48.52,1.8279,1.5982,493.75,2.7680000000000002
2015-07-31,52.21,47.12,1.841,1.584,488.75,2.716
2015-08-02,52.21,47.12,1.7645,1.584,488.75,2.716
2015-08-03,49.52,45.17,1.6745,1.5305,474.25,2.748
2015-08-04,49.99,45.74,1.6852,1.5475,473.25,2.812
2015-08-05,49.59,45.15,1.6705,1.5385,473.25,2.798
2015-08-06,49.52,44.66,1.6478,1.5499,464.5,2.813
2015-08-07,48.61,43.87,1.623,1.5436,467.5,2.798
2015-08-09,48.61,43.87,1.6318,1.5436,467.5,2.798
2015-08-10,50.41,44.96,1.694,1.5921,479.5,2.842
2015-08-11,49.18,43.08,1.6937,1.5629,469.5,2.844
2015-08-12,49.66,43.3,1.7635,1.5869,469.5,2.931
2015-08-13,49.22,42.23,1.7141,1.5687,475.75,2.787
2015-08-14,49.03,42.5,1.6869,1.5579,474.5,2.801
2015-08-16,49.03,42.5,1.6842,1.5579,474.5,2.801
2015-08-17,48.74,41.87,1.6542,1.5548,475.5,2.728
2015-08-18,48.81,42.62,1.6468,1.5586,471.0,2.7039999999999997
2015-08-19,47.16,40.8,1.5592,1.518,463.0,2.716
2015-08-20,46.62,41.14,1.5346,1.4956,460.75,2.755
2015-08-21,45.46,40.45,1.5449,1.4624,442.75,2.676
2015-08-23,45.46,40.45,1.5539,1.4624,442.75,2.676
2015-08-24,42.69,38.24,1.471,1.3929,428.5,2.65
2015-08-25,43.21,39.31,1.4386,1.3952,430.25,2.685
2015-08-26,43.14,38.6,1.3549,1.3809,424.75,2.693
2015-08-27,47.56,42.56,1.4568,1.496,445.75,2.638
2015-08-28,50.05,45.22,1.5218,1.5764,477.5,2.715
2015-08-30,50.05,45.22,1.377,1.5764,477.5,2.715
2015-08-31,54.15,49.2,1.6404,1.6736,485.75,2.6889999999999996
2015-09-01,49.56,45.41,1.3956,1.5779,481.75,2.702
2015-09-02,50.5,46.25,1.4252,1.6092,471.5,2.648
2015-09-03,50.68,46.75,1.4371,1.6188,495.25,2.725
2015-09-04,49.61,46.05,1.4182,1.596,485.0,2.655
2015-09-06,49.61,45.72,1.4144,1.5885,485.0,2.656
2015-09-07,47.63,44.7,1.3914,1.5666,470.25,2.659
2015-09-08,49.52,45.94,1.4021,1.5938,481.0,2.71
2015-09-09,47.58,44.15,1.3597,1.5386,472.5,2.6510000000000002
2015-09-10,48.89,45.92,1.3936,1.5747,472.5,2.6830000000000003
2015-09-11,48.14,44.63,1.3699,1.55,472.75,2.693
2015-09-13,48.14,44.63,1.3756,1.55,472.75,2.693
2015-09-14,46.37,44.0,1.3043,1.5035,464.25,2.758
2015-09-15,46.63,44.59,1.3329,1.5,457.0,2.728
2015-09-16,49.75,47.15,1.3821,1.5414,477.0,2.66
2015-09-17,49.08,46.9,1.376,1.5297,467.75,2.6519999999999997
2015-09-18,47.47,44.68,1.3562,1.4907,463.25,2.605
2015-09-20,47.47,44.68,1.3602,1.4907,463.25,2.605
2015-09-21,48.92,46.68,1.4031,1.514,464.25,2.573
2015-09-22,49.08,45.83,1.4164,1.532,459.75,2.577
2015-09-23,47.75,44.48,1.3816,1.5056,473.25,2.569
2015-09-24,48.17,44.91,1.3652,1.5237,465.25,2.591
2015-09-25,48.6,45.7,1.3959,1.5225,467.0,2.5639999999999996
2015-09-27,48.6,45.7,1.3733,1.5225,467.0,2.5639999999999996
2015-09-28,47.34,44.43,1.3488,1.4772,456.5,2.563
2015-09-29,48.23,45.23,1.3632,1.4976,465.0,2.5860000000000003
2015-09-30,48.37,45.09,1.3894,1.5126,464.0,2.524
2015-10-01,47.69,44.74,1.3668,1.5198,465.75,2.4330000000000003
2015-10-02,48.13,45.54,1.3414,1.5199,452.25,2.451
2015-10-04,48.13,45.54,1.3412,1.5199,452.25,2.451
2015-10-05,49.25,46.26,1.3853,1.5483,474.0,2.45
2015-10-06,51.92,48.53,1.4362,1.6115,486.25,2.47
2015-10-07,51.33,47.81,1.39,1.5796,484.25,2.474
2015-10-08,53.05,49.43,1.4078,1.6018,480.75,2.498
2015-10-09,52.65,49.63,1.4167,1.5909,481.75,2.502
2015-10-11,52.65,49.63,1.4233,1.5909,481.75,2.502
2015-10-12,49.86,47.1,1.3411,1.5024,481.75,2.535
2015-10-13,49.24,46.66,1.314,1.4708,456.0,2.498
2015-10-14,49.15,46.64,1.3083,1.4833,453.75,2.5180000000000002
2015-10-15,48.71,46.38,1.3072,1.4863,449.5,2.4530000000000003
2015-10-16,50.46,47.26,1.328,1.4966,456.25,2.43
2015-10-18,50.46,47.26,1.3348,1.4966,456.25,2.43
2015-10-19,48.61,45.89,1.2514,1.4491,447.0,2.4419999999999997
2015-10-20,48.71,45.55,1.2783,1.4487,442.75,2.476
2015-10-21,47.85,45.2,1.2808,1.45,443.75,2.404
2015-10-22,48.08,45.38,1.3067,1.465,444.5,2.386
2015-10-23,47.99,44.6,1.3036,1.4544,443.75,2.286
2015-10-25,47.99,44.6,1.2982,1.4544,443.75,2.286
2015-10-26,47.54,43.98,1.2879,1.4259,440.25,2.062
2015-10-27,46.81,43.2,1.2872,1.4244,431.0,2.092
2015-10-28,49.05,45.94,1.3501,1.4839,451.75,2.033
2015-10-29,48.8,46.06,1.3496,1.4748,453.25,2.2569999999999997
2015-10-30,49.56,46.59,1.405,1.4994,455.25,2.3209999999999997
2015-11-01,49.56,46.59,1.3664,1.4994,455.25,2.3209999999999997
2015-11-02,48.79,46.14,1.3753,1.5069,453.5,2.256
2015-11-03,50.54,47.9,1.4455,1.566,465.5,2.253
2015-11-04,48.58,46.32,1.3919,1.5035,456.5,2.262
2015-11-05,47.98,45.2,1.361,1.4872,451.25,2.364
2015-11-06,47.42,44.29,1.3695,1.4896,449.25,2.371
2015-11-08,47.42,44.29,1.3714,1.4896,449.25,2.371
2015-11-09,47.19,43.87,1.3705,1.4774,448.0,2.3
2015-11-10,47.44,44.21,1.3618,1.4865,449.75,2.32
2015-11-11,45.81,42.93,1.3294,1.4477,439.0,2.263
2015-11-12,44.06,41.75,1.2731,1.4066,439.0,2.26
2015-11-13,43.61,40.74,1.2389,1.3813,426.25,2.3609999999999998
2015-11-15,43.61,40.74,1.2446,1.3813,426.25,2.3609999999999998
2015-11-16,44.56,41.74,1.2386,1.3851,415.0,2.385
2015-11-17,43.57,40.67,1.238,1.3681,423.25,2.371
2015-11-18,44.14,40.75,1.2661,1.3804,422.5,2.347
2015-11-19,44.18,40.54,1.2879,1.3718,427.0,2.276
2015-11-20,44.66,40.39,1.2903,1.3713,424.75,2.145
2015-11-23,44.83,41.75,1.3134,1.3743,432.5,2.21
2015-11-24,46.12,42.87,1.3902,1.3997,433.75,2.2
2015-11-25,46.17,43.04,1.3961,1.4027,428.75,2.206
2015-11-26,45.46,42.59,1.399,1.3785,421.5,2.2430000000000003
2015-11-27,44.86,41.71,1.3905,1.3524,418.25,2.2119999999999997
2015-11-29,44.86,41.71,1.3339,1.3524,418.25,2.2119999999999997
2015-11-30,44.61,41.65,1.3587,1.3369,419.5,2.235
2015-12-01,44.44,41.85,1.363,1.369,402.75,2.231
2015-12-02,42.49,39.94,1.2931,1.3049,393.0,2.165
2015-12-03,43.84,41.08,1.2963,1.3586,395.25,2.181
2015-12-04,43.0,39.97,1.2702,1.3424,395.75,2.186
2015-12-06,43.0,39.97,1.2754,1.3424,395.75,2.186
2015-12-07,40.73,37.65,1.2094,1.2796,373.5,2.0669999999999997
2015-12-08,40.26,37.51,1.2036,1.2592,368.25,2.07
2015-12-09,40.11,37.16,1.2317,1.2389,363.25,2.062
2015-12-10,39.73,36.76,1.2802,1.2251,363.25,2.015
2015-12-11,37.93,35.62,1.2815,1.1456,343.25,1.99
2015-12-13,37.93,35.62,1.2796,1.1456,343.25,1.99
2015-12-14,37.92,36.31,1.2558,1.1277,331.25,1.8940000000000001
2015-12-15,38.45,37.35,1.2444,1.1467,345.75,1.8219999999999998
2015-12-16,37.19,35.52,1.2328,1.1122,337.5,1.79
2015-12-17,37.06,34.95,1.2616,1.1053,336.0,1.755
2015-12-18,36.88,34.73,1.2746,1.1071,343.5,1.767
2015-12-20,36.88,34.73,1.2615,1.1071,343.5,1.767
2015-12-21,36.35,34.74,1.2094,1.1004,329.0,1.911
2015-12-22,36.11,36.14,1.1749,1.0876,334.25,1.8880000000000001
2015-12-23,37.36,37.5,1.2414,1.1192,336.5,1.983
2015-12-24,37.89,38.1,1.2643,1.1009,339.75,2.029
2015-12-27,37.89,38.1,1.2543,1.1009,339.75,2.029
2015-12-28,36.62,36.81,1.2326,1.0904,336.0,2.228
2015-12-29,37.79,37.87,1.276,1.1295,341.25,2.372
2015-12-30,36.46,36.6,1.23,1.0791,331.25,2.214
2015-12-31,37.28,37.04,1.2671,1.1007,326.25,2.3369999999999997
2016-01-03,37.28,37.04,1.2912,1.1007,326.25,2.3369999999999997
2016-01-04,37.22,36.76,1.2907,1.1264,328.0,2.334
2016-01-05,36.42,35.97,1.2567,1.1253,329.25,2.325
2016-01-06,34.23,33.97,1.1618,1.0807,314.75,2.267
2016-01-07,33.75,33.27,1.146,1.0656,316.0,2.3819999999999997
2016-01-08,33.55,33.16,1.1277,1.0521,296.75,2.472
2016-01-10,33.55,33.16,1.1168,1.0521,296.75,2.472
2016-01-11,31.55,31.41,1.113,1.0149,289.25,2.396
2016-01-12,30.86,30.44,1.0848,0.9901,289.25,2.2569999999999997
2016-01-13,30.31,30.48,1.0528,0.9694,287.5,2.269
2016-01-14,31.03,31.2,1.0684,0.9808,283.25,2.1390000000000002
2016-01-15,28.94,29.42,1.0212,0.9343,278.75,2.1
2016-01-17,28.94,29.75,1.0092,0.9182,278.75,2.052
2016-01-18,28.55,30.02,1.0317,0.9214,271.75,2.105
2016-01-19,28.76,28.46,1.0262,0.9087,270.5,2.0909999999999997
2016-01-20,27.88,26.55,1.0177,0.8657,247.25,2.1180000000000003
2016-01-21,29.25,29.53,1.0312,0.8975,259.0,2.138
2016-01-22,32.18,32.19,1.0838,0.9957,284.0,2.1390000000000002
2016-01-24,32.18,32.19,1.1149,0.9957,284.0,2.1390000000000002
2016-01-25,30.5,30.34,1.03,0.9353,277.25,2.158
2016-01-26,31.8,31.45,1.0472,0.9677,282.75,2.18
2016-01-27,33.1,32.3,1.0457,1.0252,292.0,2.189
2016-01-28,33.89,33.22,1.079,1.0309,307.75,2.182
2016-01-29,34.74,33.62,1.1031,1.0551,304.0,2.298
2016-01-31,34.74,33.62,1.1214,1.0551,304.0,2.298
2016-02-01,34.24,31.62,1.083,1.0365,298.75,2.1519999999999997
2016-02-02,32.72,29.88,1.0008,1.0109,291.0,2.025
2016-02-03,35.04,32.28,1.0137,1.0786,304.25,2.0380000000000003
2016-02-04,34.46,31.72,1.0284,1.0805,312.0,1.972
2016-02-05,34.06,30.89,0.9927,1.059,305.5,2.063
2016-02-07,34.06,30.89,0.9904,1.059,305.5,2.063
2016-02-08,32.88,29.69,0.9561,1.0464,304.5,2.14
2016-02-09,30.32,27.94,0.8989,0.9749,287.0,2.0980000000000003
2016-02-10,30.84,27.45,0.9425,0.9749,276.25,2.046
